,title,description,title_label,description_label
427,인천시립체육시설 체납금 억 소송 건 혈세먹는 하마 ,이 같은 입주 업체들은 코로나 이후 수익성이 떨어지면서 운영에 어려움을 겪는다며 임대료를 내지 못하고 있다 실제로 코로나 가 발생하기 전인 지난 년 평균 이던 운영수지율이 현재 에 그치면서 억원 ,0,0
428,내수 부진에 판매직 고용 한파 청년층 집중 고용시장 비상,사진 연합뉴스 내수 부진이 장기화되면서 판매직 고용 시장이 코로나 팬데믹 시절 수준으로 다시 얼어붙고 있다는 분석이 나왔다 청년층의 고용 상황이 더욱 악화되면서 고용 시장 전체의 활력 저하에 대한 ,0,1
429, 유통 터뷰 브랜드 론칭 전문가 년 역사 할리 데이비슨 패션과 ,원마일 웨어는 코로나 기간인 년 이후 급부상했는데 이보다 년 전에 기획한 브랜드다 파자마 역시 목 팀장의 손을 거쳐 탄생했다 이 같은 경험을 살려 목 팀장은 할리 데이비슨 론칭도 맡았다 ,1,1
430,코스피 도전 달바글로벌 관건은 해외 ,덕분에 코로나 엔데믹 이후 글로벌 시장에서 뷰티에 대한 인기가 높아지면서 달바도 큰 수혜를 누렸다 달바글로벌의 해외 매출은 년 억원 년 억원 년 억원 순으로 증가했다 ,0,1
431,내수부진 고용한파 판매직 만명 급감 청년층 직격 ,감소폭 다시 만명 웃돌며 팬데믹 수준 육박 청년층만 만명 줄어 재화소비 최장 감소 판매직 타격 정부 고용 목표 달성 불투명 내수 부진이 길어지면서 판매직 고용 상황이 코로나 팬데믹 수준으로 다시 ,0,0
432,소청과병원 입원환자 이상 소아감염환자 차지, 코로나 사태 이후 소아청소년과병원에 입원한 환자 명중 명 이상이 마이코플라즈마 폐렴 코로나 아데노바이러스 백일해 등 소아 감염질환 환자인 것으로 드러나 소아감염질환 확산 및 예방을 위한 대책 마련이 ,0,0
433,허가 평가 협상 호 콰지바 우여곡절 끝에 급여 등재,또한 코로나 약제 등재로 인해 월 약평위 날짜가 앞당겨지면서 상정이 늦춰지는 등 우여곡절을 겪었다 예상보다 늦어지는 급여 등재에 회사가 한국희귀 필수의약품센터에 비급여 공급 계획을 통보하기도 했다 ,1,0
434,임기만료 제약 실적 희비 보령 장두현 삼진제약 최용주 웃고 동 ,또 올 여름 코로나 재유행과 독감으로 시네츄라 등 호흡기용제 매출이 억 원으로 증가했다 건기식 부문은 억 원의 매출을 올렸다 년과 년 안국약품의 건기식 부문 매출 합은 억 원에 불과했다 ,0,0
435,류중일 영욕의 국대 사령탑 역사 참사 금메달 금메 , 코로나 로 년 늦은 년에 열렸다 여기서도 대만과의 예선서 로 패한 뒤 결승서 으로 겨우 이기고 금메달을 따냈다 년에만 두 차례나 출격했다 월 일본 도쿄돔에서 열린 아시아프로야구챔피언십이었다 ,0,0
436, 글로벌 리포트 지구에 대해 뭐든 물어봐 미 항공우주국 와 ,나사는 자체 보유한 데이터를 에 학습시켜 어스 코파일럿 이 허리케인이 사니벨 섬에 미친 영향은 이나 코로나 가 미국의 대기질에 미친 영향은 같은 질문에 대답할 수 있도록 했다 더버지는 나사가 어스 ,1,0
437,늦더위에 진땀 뺀 백화점 강추위 예고에 반색 ,이 여파로 백화점 업계 전체 매출도 코로나 사태 와중이던 년 분기 이후 개 분기 만에 처음으로 역성장을 기록했다 고물가와 소비 침체 여파로 젊은 명품족 의 이탈도 실적 부진에 한몫했다 명품 ,1,1
438,소아입원환자 감염병 유행 다인실 중복감염 주의해야 부모 백과사전 ,신종 코로나 바이러스 감염증 코로나 이후 소아청소년병원에 입원한 환자 명 중 명 이상이 마이코플라스마 폐렴 코로나 아데노바이러스 백일해 등 감염병이라는 조사 결과가 나왔다 한 소아과에서 ,0,0
439, 토마토레터 제 호 두 남매 각자의 신세계 개척 여정에, 코로나 시기를 지난 년에는 조 억원으로 사상 최대 연간 매출을 달성했습니다 지난해 기점으로 이런 기세는 한풀 꺾였는데요 온라인이 유통산업을 대체하면서 백화점이 어려움을 겪고 있기 때문입니다 이에 ,1,0
440,감염질환 교차감염 무방비 소아청소년병원 인실 늘려야 ,아동병원들이 코로나 팬데믹 이후 증가한 소아청소년 감염병 환자 대응을 위해 일반병상 의무보유 비율 열어 코로나 이후 다양한 소아감염질환이 유행하면서 소아감염질환 입원환자 수도 급증하고 있다 ,0,0
441, 어쨌든 결론은 돌고 돌아 유튜브 제약사 유튜브 마케팅 강화,텍스트 기반 정보보다 직관적이고 쉽게 전달 가능하며 코로나 팬데믹 이후 소비자들이 건강과 웰빙에 관심에 증가했다는 것 또 나 라디오 등 레거시 매체는 규제가 많지만 유튜브는 타깃팅 광고 및 정보 제공이 ,1,1
442, 수첩 약사회 선거 승리를 넘어 화합이 우선이길,세 후보는 모두 약사사회의 지난한 현안인 한약사 문제 성분명 처방을 비롯해 코로나 이후 지속되고 있는 품절약 문제 해결을 자신이 제일 잘 할 수 있다면서 지지를 호소하고 있다 해당 문제와 관련한 해결 방향성이나 ,1,0
443, 역성장 빠진 명품왕국 아르노 자녀 내세워 경영진 재편, 는 올해 분기 글로벌 매출 억 만 유로 약 조원 를 기록했는데 이는 코로나 가 한창이던 년 분기 이후 최악의 분기 실적이자 전년 대비 줄어든 수준이다 특히 와인 및 주류 부문인 모엣 헤네시의 올해 ,0,0
444,특급호텔 멤버십 힘주는데 한화 객실 줄인 더플라자 유료 멤버십도 , 코로나 팬데믹으로 실적이 악화한 이 호텔은 일부 객실을 사무실로 전환해 본사로 활용하는 등 수익성 그러나 코로나 팬데믹 이후 숙박객이 줄며 수익성이 악화했다 업계에 따르면 더플라자호텔은 코로나 가 ,1,0
445, 엇갈린 개 생보사 미래에셋생명 한화생명 저 배당 , 도 경쟁사와 비교해 코로나 시기 가파른 하락세를 보였다 도입 후 순자산을 회복했지만 주가는 여전히 반등하지 못하고 있어서다 이는 과거 판매한 고금리 확정형 상품이 여전히 발목을 잡고 있기 ,0,0
446,소아청소년병원 소아감염질환 유행 위기 더 거세질 것 ,폐렴 코로나 아데노바일스 등 다양한 감염병 종류가 열거돼 있다 며 코로나 이후 아이들이 한 가지만 감염되는 게 아니라 제 환자 중에는 가지 바이러스가 검출된 경우도 있었다 며 다인실 수용 시 병실 내 교차감염 ,0,0
447, 제약기업 신약개발 성과로 영업실적 반등에 성공,특히 코로나 오미크론의 대 확산에 따른 특수에 힘입어 최근 년여 동안 두 자릿수 성장을 이어왔다 경우 코로나 백신 생산공급이 멈춘 바이오사이언스의 역성장 억 억 성장 에 영향받은 ,0,1
448, 회 스케일링 건보 혜택 누리려면 연말까지 받아야, 급여 적용 현황 단위 명 억원 등록자 접수일 기준 총진료비 급여비 지급일 기준 년 월 코로나 확산에 따라 증가율이 감소한 것으로 보임 보험급여를 받으면 대부분 본인 부담금으로 만 천 만원 ,0,0
449,메이지세이카파마 아칼리스에 출자,양사는 코로나 백신 개발에 사용된 기술 활용으로 제휴한다 아칼리스는 미나미소마시 거점에서 메이지세이카파마는 코로나 변이형에 대응한 백신인 코스타이베 의 승인을 지난 월 취득하고 ,0,0
450,소아약 국가필수약 추가지정 임박 다음 품목은 ,정부는 메르스 코로나 와 같은 감염병 대유행을 연속으로 겪으면서 감염병 예방용 백신 및 치료제 등 핵심 품목의 안정적 공급망 확보의 중요성을 인식했다 지난해 의약품 수급불안정 대응 민 관협의체에서 ,1,1
451,팬데믹도 넘은 그냥 쉬어요 만명 일자리 정책 바꿔야 ,이는 월 기준 역대 최대치로 코로나 팬데믹 초기였던 년 기록한 만 명을 넘어선 수치다 비경제활동인구 내 쉬었음 인구 비중도 로 전년 동월 대비 포인트 증가했다 쉬었음 인구는 통계청 ,0,0
452, 정덕현 요즘 뭐 봐 열혈사제 돌아온 구벤져스 유쾌하고 통쾌한 , 코로나 가 한창이던 년에 방영돼 최고시청률 닐슨코리아 전국 기준 를 기록했던 작품이다 가상의 도시인 구담시를 배경으로 분노조절장애를 가진 사제 김해일 김남길 과 똘기 가득한 형사 구대영 김성균 그리고 ,1,1
453,네이버의 맞춤 건강관리 서비스 접목 약국모델도 제시, 코로나 시기 지자체들이 환자 상태 파악을 위해 확인 전화를 걸었는데 이를 대체할 서비스로 처음 구상됐다 가 전화를 걸어 대화 후 돌봄담당자에게 리포트를 전달하는 방식으로 일부 지자체에서 서비스가 이뤄지고 ,1,0
454, 데스크 시선 원샷 멀티비타민의 무한 확장성,갑자기 찾아온 코로나 팬데믹으로 해외 유통 경로가 막혀 수급이 어려워졌지만 잠깐의 위기는 순식간에 더 큰 기회가 됐다 지난해 국내 전체 건기식 시장 외형은 조 억원으로 년 동안 의 성장을 이뤘다 종합 ,1,1
455, 티메프 여진 에 발목 잡힌 분기 여행사 실적 월 황금연휴가 살렸다, 코로나 팬데믹 이후 업황이 회복하면서 송출객이 늘면서 실적 호조로 이어진 것으로 풀이된다 다른 여행사도 비슷한 상황이다 모두투어의 매출은 억 원으로 증가한 반면 영업이익은 억 원으로 ,1,0
456,울산배 올해로 수출만 년째 세계인의 입맛 사로잡는다 , 코로나 대유행 시기인 년과 년에는 수출 물량이 저조해 억 천만원 상당 억원 상당 에 각각 그쳐 가장 적은 수출량과 수출액을 보이기도 했다 울주군은 울산배 수출 년째를 맞은 올해도 미국 ,1,1
457,허영인 회장에게 꼼꼼함 배운 이 남자 대표치킨 꿈꾼다, 코로나 팬데믹 시절 유명 연예인을 활용해 수백억원을 광고에 투자했지만 오히려 매출이 줄었다 트렌드에 맞춘 새로운 메뉴도 선보였지만 성공하지 못했다 박 대표는 신메뉴들은 오히려 바른치킨의 ,0,0
458, 열정페이 로 하는 중환자 재활치료 이제야 수가 신설 논의, 코로나 팬데믹으로 후진국형 중환자실 의 현실이 드러나면서 제도도 바뀔 줄 알았다 하지만 지금도 변화는 없다 그래도 논의는 시작했다 대한중환자재활학회는 지난 일 보건복지부와 간담회를 갖고 중증환자 ,1,0
459, 바람 타고 전통주가 간다 하지만 현실은 다윗과 골리앗 , 올가 러시아 관광객 전통을 살리고 싶어하는 마음이 너무 아름답다고 생각해서 게다가 맛도 다양하고 모든 사람이 즐길 수 있는 술인 것 같아서 실제로 년 이후 코로나 시기를 타고 전통주 수출액은 정점을 ,0,1
460, 놀 유니버스 출범 앞둔 야놀자 인터파크 투자자들과 갈등, 코로나 팬데믹의 종식으로 여행 시장에 훈풍이 불면서 실적이 크게 개선된 상황에서 기업가치를 억 원 가까이 낮추는 것은 시장 논리에 부합하지 않다는 것이다 인터파크트리플은 지난해 판매관리비 증가로 인해 ,0,1
461,지방의료원장 줄줄이 채용공고 의사 행정직 대체되나,임상의사들은 코로나 이후 연봉이 급등한 반면 지방의료원장은 년째 제자리걸음을 하고 있기 때문이다 지방의료원 극심한 경영난 리더십도 위축또한 코로나 이후 좀처럼 벗어나기 어려운 경영난도 의사출신 ,0,1
462,반도체만 주 시간 예외 비효율적 규제 경쟁력 다른 의도 ,이 대변인은 코로나 당시에도 마스크 생산 업계에 예외를 허용해 다른 분야까지 규제가 풀리는 일이 발생했다 고 했다 전호일 전국민주노동조합총연맹 민주노총 대변인도 반도체 산업의 부진은 노동시간의 부족 ,0,0
463, 손님이 건넨 휴지에 샤브샤브집 사장 감동 ,하지만 코로나 이후 끝을 모르고 치솟는 물가 때문에 부담됐다 며 원으로 시작해 년 후 원 인상했고 이를 유지해 오다가 지난해 가을부터 원을 더 인상해야 할 지경에 이르렀다 고 밝혔다 이어 인분에 ,1,1
464,토비스 주가 급등 스텔란티스 납품 전망 전장사업부 해외 고객사 ,김성호 하나증권 연구원은 카지노 슬롯머신 향 게이밍 디스플레이 산업은 토비스를 비롯한 소수 업체의 과점 시장 이라며 토비스는 글로벌 톱 티어 고객사 향 점유율과 레퍼런스를 지속 확보해왔기에 코로나 ,0,0
465, 웹툰 의 게임화 성공 기술이 바꿀 미래상 엿봐, 코로나 이후 얼어붙었던 게임시장은 지적재산권 와 플랫폼 다각화 라는 두 날개로 침체기를 딛고 날아올랐다 기반 게임의 성공 신화를 쓴 주인공은 넷마블이었다 넷마블은 지난해 분까지 연속 ,0,0
466, 코로나 이후 소아청소년병원 입원 환아 명 중 명 이상 소아감염 ,최근 백일해로 사망하는 환아가 발생한 가운데 코로나 이후 소아청소년병원에 입원한 환아 명 중 명 최용재 회장은 코로나 이전에는 입원실 감염환자수가 일반환자 비율과 대 정도였지만 코로나 이후 ,0,0
467, 데스크 시각 한중 우호 선결과제는 한한령 해제,한국관광공사 통계를 보면 코로나 이전인 년 중국을 찾은 한국인은 만명으로 단연 세계 위다 우리 정부 입장에선 중국 무비자 입국이 절실했지만 베이징이 이를 수용하지 않을 것으로 보는 시각이 많았다 중국을 ,0,1
468, 현물 크립토 정부 등장 코인 상승 사이클 변동성 사 ,여기에 지난 사이클에서는 코로나 라는 변수가 작용했던 만큼 이번 상승장은 지난번과 또 다른 양상을 보일 것으로 예상된다 일 가상자산업계에 따르면 올해 발생한 여러 변수로 인해 번째 상승 ,1,1
469,돌아온 올림픽홀 엑스디너리 히어로즈가 일으킨 전율 노컷 리뷰 , 는 코로나 팬데믹 시기인 년 말 데뷔해 년 만인 년 월 서울 송파구 올림픽공원 올림픽홀에서 첫 번째 콘서트를 열었다 그로부터 년이 흐른 현재 다시 올림픽홀로 돌아왔다 그동안 예스 라이브홀에서 ,1,1
470,글로벌 자산 배분과 증시 안전판 금융시장 돋보기 ,우리나라는 코로나 이후 개인과 기관투자가의 국내 증시 참여가 약화하며 수요기반의 구조적 변화가 한국은행 자금순환표로도 개인의 해외 주식 매수규모는 코로나 전후로 년 평균이 억원에서 조원으로 ,0,1
471, 트럼프 인선 즉흥적 비행기서 시간 만에 법무장관 결정 ,케네디 주니어 개버드도 자질 시비 보건복지 장관에 지명된 케네디 주니어는 코로나 백신이 자폐증 등을 유발한다며 백신 반대 활동에 앞장서고 미국 내 만성질환 증가가 초가공 식품과 환경 독소 등 때문이라며 ,0,1
472, 조 자사주 매입 초강력 부양책 삼성전자 지금 살까 주가 영향은,이날 상승률은 코로나 당시 급반등했던 년 월 일 이후 일간 최고 기록이다 삼성전자의 이같은 노력이 단기적 주가 관리에 그치는 미봉책에 그칠 것이라는 시각도 적지 않다 삼성전자가 주가 회복을 ,1,1
473,엑스디너리 히어로즈 빌런즈 서로를 그리워하며 삶을 그려내네, 코로나 기간에 가장 손해 본 팀이 엑스디너리 히어로즈다 라이브 밴드의 연주를 실제로 듣는 것과 온라인으로 듣는 건 큰 차이가 있기 때문이다 이 팀은 미지의 공간 플랫폼 이라는 소재를 통해 현실과 ,1,1
474, 문화 역사를 말랑말랑하게 평생 읽을 책 다 읽은 것 같아요 , 벌거벗은 세계사 는 코로나 팬데믹으로 발이 묶인 시청자들이 안방에서 세계 여행을 하는 콘셉트로 기획됐다 항공기 안에서 스토리텔링이라는 서비스를 제공하는 셈이다 김 는 전작인 뇌섹시대 문제적 ,1,0
475, 오늘의 설교 사랑하기에도 시간이 너무 짧습니다,이달훈 대전 동행한빛교회 목사 동행한빛교회는 코로나 시대에 개척한 창고형 교회 입니다 팬데믹 이후 교회의 생태 지형도가 크게 바뀔 것을 예감하며 올라인 교회를 개척했습니다 해왔던 것을 해오되 안 ,0,1
476,서울시 마을버스 외국인 운전기사 고용 추진,신종 코로나 바이러스 감염증 코로나 사태 이후 운수 종사자 부족 비율은 급격히 늘었다 운수업 종사자들이 급여가 높은 배달업으로 대거 이탈했기 때문이다 서울시마을버스운송조합에 따르면 마을버스 대당 적정 ,0,0
477,뉴스서 보던 바이오 연구실에 내가 있다니 신기 감탄,김은서 양 안산강서고 은 신종 코로나 바이러스 감염증 코로나 사태 이후 학생들 사이에서 바이오 생명 분야에 관심이 매우 많아졌다 며 쉽게 가 볼 수 없는 글로벌 기업들을 눈으로 보고 진학을 희망하는 ,1,1
478, 지지대 증시 이민 서학개미 ,동학개미운동은 년 코로나 확산 사태가 장기화되면서 주식 시장에 등장한 신조어다 코로나 로 증시 폭락이 거듭되는 가운데 국내 개인 투자자들이 외국인 투자자들의 대규모 매수세에 맞서 국내 주식을 대거 ,1,1
479,전세계 팔린 대중 대는 인공지능 재도약 준비하는 업계, 보급 확대가 코로나 엔데믹 이후 부진에 빠진 시장에 활력을 불어넣고 있다는 분석이다 글로벌 시장조사업체 카날리스에 따르면 올해 분기 글로벌 탑재 출하량은 전 분기 대비 증가한 ,1,0
480,한 일 항공편 이용객 만명 돌파,종전 최다 이용객 수는 코로나 이전인 년 기록한 만명이다 올해 월평균 한일 노선 이용객 수가 만명 안팎인 점을 고려하면 이달 중 연간 최고 기록을 넘어설 것으로 예상된다 일본 여객 수요가 이같이 ,0,0
481,국방 헤그세스 법무 게이츠 성추문에 극우 문신 등 시끌,백신 접종을 홀로코스트 나치의 유대인 학살 와 같다고 보는 그는 년 코로나 백신 접종 거부자를 안네 프랑크에 비유했다가 거센 비난을 받았다 보건 전문가들 사이에선 케네디 주니어가 보건장관에 오르면 미국 내 ,0,1
482,손보사 분기까지 순이익 호실적 이어져,또 분기 유행성 질환 코로나 수족구병 폐렴 등 증가 영향도 한몫했다 손해보험은 올 분기 누적 당기순이익이 조 억원으로 지난해 동기 대비 증가했다 올 분기 장기보험 손익은 억원으로 년 ,1,0
483, 제 회 대학생 아이디어 공모전 보험산업 발전 위한 대학생들의 창의성 , 보험산업 발전을 위한 대학생 아이디어 공모전 은 년부터 년까지 코로나 로 인해 일본과 중국의 대학생들이 불참한 채 진행됐지만 지난 제 회 본선 대회부터는 한 중 일 보험산업의 미래를 이끌고 갈 예비 ,0,0
484, 중국 자동차보험시장에 감도는 전운 기업 중국 보험시장 직접 ,중국 전기차 선두 기업 중 하나인 샤오펑은 년 월 만 위안을 투자해 광저우 샤오펑보험대리유한공사를 설립했지만 코로나 사태 기간 경영난을 이겨내지 못하고 년 보험대리업 허가증을 반납했다 일부 ,1,0
485, 김두식의 이코노믹스 체제 강제력 잃은 명목상 경제질서로 전락 ,하지만 는 최근 코로나 백신에 대한 특허권 포기 같은 제한된 분야에서의 협상에 성공한 것을 제외하고는 보다 의미 있는 무역 협정 타결에는 계속 실패하고 있다 년 시작했던 포괄적 무역협상인 도하 ,0,1
486,비행기 타고 한일 여행 만명 돌파 는 한국서 일본행,지금까진 코로나 전이었던 지난 년의 만명이 최다였다 올해 월평균 만명씩 양국을 오간 점을 년 대대적으로 일본 불매 운동 바람이 불었고 이듬해부터는 코로나 까지 겹치면서 수년간 적자가 ,1,0
487,기후 총회는 왜 , 코로나 팬데믹인 년을 제외하고 매해 열렸다 당사국 약 국의 환경 당국자들이 주가량에 걸쳐 온실가스로 인한 기후변화 문제를 논의한다 초기엔 지구온난화 주범인 온실가스 감축을 위한 정책 ,0,1
488, 뉴스룸에서 년반 전보다 나아졌나, 코로나 이후 물가 고점도 미국 이 유로존 이나 영국 보다 낮았지만 집권 민주당에 대한 삼성전자는 코로나 에 따른 불안감이 커지던 년 월 이후 년 개월 만에 만전자 를 찍었다 성장률 전망을 ,0,0
489,버스 투어 추천 일본 중장년층의 신종 미팅 트렌드,참가비는 식대 포함 만원 전후로 참가자가 코로나 이후 배나 늘었다 신미화 교수는 황혼 이혼의 증가나 물가 상승에 다른 미래에 대한 불안 퇴직 후 년을 홀로 보내는 것에 대한 두려움 등이 겹쳐 중년 ,1,1
490,외국인 팔자 행진 멈춘 삼성전자 주가 바닥일까,그러나 코로나 이후 여러 요인에 의해 생각보다 빨리 와해가 됐고 그 사이 세계는 아주 빠른 속도로 등 다음 단계로 넘어갔다 하지만 우리가 희망을 버리지 못하는 것은 여전히 삼성전자에는 우수한 자원이 많다 ,0,1
491, 미네르바의 눈 중국 전기차의 글로벌 시장 공습경보 정부 지원 , 출저 뉴스투데이 곽대종 산업연구원 명예 중국의 전기차산업은 코로나 팬데믹 종식 이후 뛰어난 기술력과 저렴한 가격을 무기로 서구 전기차를 압도하고 있다 이처럼 중국 전기차산업이 ,0,1
492, 개 개 편의점 해외 점포 호 시대, 리테일 관계자는 카자흐스탄은 코로나 를 겪으며 근거리 쇼핑에 대한 수요가 늘고 있다 며 한국 편의점이 이러한 현지 수요를 공략하고 있다 고 말했다 현지 입맛에 맞춘 편의점 음식 편의점 은 ,0,0
493, 사설 트럼프 스톰 에 내수 불황까지 사방에 경제 먹구름,대외 악재뿐만 아니라 내수 침체는 코로나 사태 때보다 더 나쁘다는 게 현장의 아우성이다 그야말로 시장에 나가 보면 코로나 사태 때보다 장사가 더 안된다 는 한숨이 곳곳에서 들려온다 내년 월 일 트럼프 ,0,0
494,류중일호 강도 못 갔다 초대 우승팀의 몰락 준우승 다음은 대회 최 ,신종 코로나 바이러스 감염증 코로나 을 이유로 연기돼 년 만에 열린 이번 대회에서는 시작부터 불안한 조짐이 감지됐다 이번 대표팀은 시작부터 주축 선수들이 부상으로 이탈하며 기대치를 낮췄다 지난달 일 ,0,0
495, 일본정부관광청 가모 아쓰미 이사장 | 소도 , 코로나 이후 맞이한 일본 인바운드 시장의 부흥은 엔저 현상의 영향도 있었다 다만 엔저 현상이 지속될 가모 아쓰미 이사장은 일본 관광업계는 코로나 이후 젊은 사람들의 유입과 회복이 더딘 ,0,1
496,불체자 유입 방지 위한 실제 효과는 갸우뚱 , 코로나 이전 두 국가의 월평균 방한관광객수는 각각 만 명 만 명이었지만 현재 각각 만 명 만 명으로 감소했다 일본은 와 유사한 제도를 도입하는 방안을 논의 중에 있으나 방일 관광객수 ,0,0
497,언양 봉계한우불고기축제 지속 개최방안 머리 맞대,한편 년 시작돼 매년 언양과 봉계 지역에서 번갈아 가며 격년제로 열려 오던 한우불고기축제는 아프리카 돼지열병 확산 년 과 신종 코로나 바이러스 감염증 코로나 확산 년 등 외부적 영향으로 일정 기간 ,0,1
498,중국 캐나다 하늘길 해빙기 항공편 주당 배 증가,다만 코로나 이전 중국과 캐나다 양국 간 주당 항공편 수가 회 사이에 달했던 만큼 주 편은 여전히 부족한 규모다 하지만 항공 업계에서는 양국 간 항공편이 단계적으로 회복될 것으로 전망하고 있다 ,0,0
499,함평서 산림조합 한마음대회 개최,광주 전남 산림조합 한마음대회는 년부터 년까지 회 연속 개최했으나 코로나 로 중단됐다가 재개됐다 산림조합 임직원과 임업인의 결속력을 다짐하는 장으로 진행됐다 김영록 지사는 산림은 대표적 ,0,0
500, 데일리 은행은 언제까지 안전 대출 로 배만 불리나, 코로나 전후 대출 이자를 통해 호실적을 거둔 것도 규제 업종이라서 누릴 수 있는 일종의 특혜 였다 이제는 안전 대출에서 벗어날 때다 기업대출은 회사 재무적 성과를 가계대출은 담보 보증 유무를 보고 ,0,1
501,불황 터널 갇힌 면세업계 신세계디에프 희망퇴직 나선다,면세점에 부는 칼바람 코로나 가 끝나면 상황이 나아지길 기대했지만 면세 업계 불황의 터널은 끝이 코로나 이전인 년 월 방한 외국인 만 명 수준을 회복한 것이다 하지만 면세점을 방문한 외국인 수가 ,1,0
502,전남 해양자원 차별화된 지역발전 전략 찾아야,전문가들은 코로나 이후 전 세계적으로 친환경 해양 관광이 글로벌 해외 여행 트렌드로 부각된 점 레저와 문화 체험을 병행할 수 있는 프로그램이 증가한 점 등 여행 수요의 변화가 전남에 유리하게 작용하고 ,0,1
503, 오늘 월 일 아리아나 그란데의 위키드 개봉 믿듣탱 , 오늘의 사건 년 오늘 중국 우한서 코로나 바이러스 최초 발생 년 월 일 중국 후베이성 우한시에서 신종 코로나 바이러스 감염증 이 최초 보고됐다 한국에선 년 월 최초 확진자가 ,1,1
504,우아한형제들 배민외식업컨퍼런스 사전 참가 신청 정지선 임태훈 셰 , 년 코로나 로 장사에 어려움을 겪는 사장님들을 위해 시작해 년까지는 온라인으로 작년에는 온 오프라인을 병행해 진행됐다 그간 총 만명이 참여하고 외식업과 가게 운영 배민 앱 사용 등에 대한 인사이트를 ,1,0
505, 포용 사회 를 준비한다 영국 장애인 디지털 격차 해소 적극 대응,특히 코로나 팬데믹 기간 동안 장애인들이 주요 정보에 접근하지 못하는 문제가 발생하면서 영국 정부는 장애인의 디지털 접근성 강화에 역량을 더욱 집중하고 있습니다 윌 아와드 디지털 접근성 서비스 제공 기업 ,1,1
506,철강 이차전지 동반 불황 지역경제 심상찮다,국내 철강업계는 이 같은 상황을 해소하기 위해 기가스틸 초고장력강판 등 기술경쟁력을 앞세운 고급소재 매출에 힘을 쏟는다는 방침이지만 코로나 엔데믹 이후 러시아 우크라이나 전쟁과 중동 분쟁 등이 ,1,1
507,활력있는 서산시 건설 위한 다양한 활동 추진, 의학칼럼 혈관건강과 동맥경화 통계청 발표에 의하면 년 국내 대 사망원인은 암 심장질환 폐렴 뇌혈관질환 자살 알츠하이머병 당뇨병 고혈압성질환 패혈증 코로나 이다 이중 심장질환 뇌혈관질환 당뇨병 ,1,0
508,소아 청소년 입원 명 중 명 감염질환 인실 시급 ,이에 따르면 코로나 이후 입원환자 명 중 명 이상은 마이코플라즈마 폐렴 코로나 아데노바이러스 백일해 등 소아감염질환 환자인 것으로 나타났다 특히 입원 비율이 가장 높은 질환은 마이코플라즈마 ,0,0
509, 발언대 아동의 목소리에 귀 기울여 주세요,매년 아동의 수는 줄고 있지만 아동학대 신고에 대한 대대적인 홍보와 언론을 통한 국민적 관심 및 인식 제고 코로나 대유행 등에 따른 가정 내 활동 증가 등의 요인으로 아동학대 신고는 오히려 최근 몇년 간 급증하는 ,0,0
510, 일대일로 빚더미 라오스 물가 급등에 생활고 극심,라오스 물가는 코로나 팬데믹 대유행 이후 치솟기 시작했고 년 우크라이나 전쟁 발발로 고삐가 풀렸다 특히 쌀 설탕 기름 닭고기 같은 생활필수품 물가가 지난해 약 배로 오르면서 일반 가계는 생계에 큰 ,0,1
511, 인터뷰 블루오션은 없다 레드오션에서 압도적 기술 우위로 승부해 ,글로벌 대기업의 인지도에 밀려 기술력을 제대로 평가받지 못했던 코로나 이전과는 분위기가 사뭇 달라져 솔라볼과 매직쉴드 수퍼드라이존에 대한 국내 업체들의 러브콜이 이어지고 있다 기후 변화가 극심해지면서 ,0,1
512, 경기도만 버스요금 년째 동결 자본잠식 빠진 업계 인상 호소 ,지난 년 이후 요금 동결을 유지해 오고 있지만 물가 인건비 상승에 코로나 이전 수준으로의 회복이 되지 않는 점 등이 겹치며 적자 누적이 심각한 상황이라는 게 업계 전반의 입장이다 일 ,0,0
513, 군대 빠지려는 사람 이렇게 많다고 매년 늘어나는 이유 있다는데,이같은 병역기피자의 증가는 코로나 여파로 입영 연기 규정을 완화해줬던 측면이 일부 있기는 하다 하지만 인구 감소로 입영 대상 병역자원이 급감하는데도 병역기피자가 늘고 있다는 점이 문제다 현역병 ,0,0
514,한 중 일 동아시아공항연합 차 연례회의, 소속 회원 공항이 순서대로 연례회의를 개최하며 올해는 한국공항공사 주관으로 코로나 이후 년 만에 대면회의를 진행했다 지난 일 열린 연례회의는 한국공항공사 인천국제공항공사와 중국수도공항그룹 ,0,0
515, 고미숙의 명심탐구 양자역학과 마음의 혁명,그런데 코로나 사태 이후 줌이 일상화하면서 시공간의 지평이 비약적으로 확장되었다 국내는 물론이고 코로나 가 결정타 였다 대체 양자역학이 뭐길래 줌 강의가 일상화하면서부터 양자역학 공부를 시작했다 ,1,1
516, 경인 경기도와 질긴 악연 쏠린 눈 ,신천지 뿔났다 대관 취소 규탄 집회 만 천명 집결 관련 도민청원 만명 거센 반발 코로나 시절 코로나 로 시작된 경기도와의 갈등 경기도와 신천지예수교회가 부딪친 건 지난 년으로 거슬러 올라간다 ,1,0
517,중국 경기 침체에 환율 급등 면세점 고전 , 코로나 전에는 중국인 단체 관광객으로 발 디딜 틈이 없었지만 이젠 옛말입니다 가장 목이 좋은 입구 게다가 코로나 때 한시 적용됐던 특허수수료 감경 혜택도 올해 끝납니다 면세점 업계는 비상 경영체제를 ,0,1
