,title,title_label,description,description_label
179, 오늘의 설교 사랑하기에도 시간이 너무 짧습니다,0,이달훈 대전 동행한빛교회 목사 동행한빛교회는 코로나 시대에 개척한 창고형 교회 입니다 팬데믹 이후 교회의 생태 지형도가 크게 바뀔 것을 예감하며 올라인 교회를 개척했습니다 해왔던 것을 해오되 안 ,1
180,뉴스서 보던 바이오 연구실에 내가 있다니 신기 감탄,1,김은서 양 안산강서고 은 신종 코로나 바이러스 감염증 코로나 사태 이후 학생들 사이에서 바이오 생명 분야에 관심이 매우 많아졌다 며 쉽게 가 볼 수 없는 글로벌 기업들을 눈으로 보고 진학을 희망하는 ,1
181, 지지대 증시 이민 서학개미 ,1,동학개미운동은 년 코로나 확산 사태가 장기화되면서 주식 시장에 등장한 신조어다 코로나 로 증시 폭락이 거듭되는 가운데 국내 개인 투자자들이 외국인 투자자들의 대규모 매수세에 맞서 국내 주식을 대거 ,1
182,국방 헤그세스 법무 게이츠 성추문에 극우 문신 등 시끌,0,백신 접종을 홀로코스트 나치의 유대인 학살 와 같다고 보는 그는 년 코로나 백신 접종 거부자를 안네 프랑크에 비유했다가 거센 비난을 받았다 보건 전문가들 사이에선 케네디 주니어가 보건장관에 오르면 미국 내 ,1
183, 김두식의 이코노믹스 체제 강제력 잃은 명목상 경제질서로 전락 ,0,하지만 는 최근 코로나 백신에 대한 특허권 포기 같은 제한된 분야에서의 협상에 성공한 것을 제외하고는 보다 의미 있는 무역 협정 타결에는 계속 실패하고 있다 년 시작했던 포괄적 무역협상인 도하 ,1
184,기후 총회는 왜 ,0, 코로나 팬데믹인 년을 제외하고 매해 열렸다 당사국 약 국의 환경 당국자들이 주가량에 걸쳐 온실가스로 인한 기후변화 문제를 논의한다 초기엔 지구온난화 주범인 온실가스 감축을 위한 정책 ,1
185,버스 투어 추천 일본 중장년층의 신종 미팅 트렌드,1,참가비는 식대 포함 만원 전후로 참가자가 코로나 이후 배나 늘었다 신미화 교수는 황혼 이혼의 증가나 물가 상승에 다른 미래에 대한 불안 퇴직 후 년을 홀로 보내는 것에 대한 두려움 등이 겹쳐 중년 ,1
186,외국인 팔자 행진 멈춘 삼성전자 주가 바닥일까,0,그러나 코로나 이후 여러 요인에 의해 생각보다 빨리 와해가 됐고 그 사이 세계는 아주 빠른 속도로 등 다음 단계로 넘어갔다 하지만 우리가 희망을 버리지 못하는 것은 여전히 삼성전자에는 우수한 자원이 많다 ,1
187, 미네르바의 눈 중국 전기차의 글로벌 시장 공습경보 정부 지원 ,0, 출저 뉴스투데이 곽대종 산업연구원 명예 중국의 전기차산업은 코로나 팬데믹 종식 이후 뛰어난 기술력과 저렴한 가격을 무기로 서구 전기차를 압도하고 있다 이처럼 중국 전기차산업이 ,1
188, 일본정부관광청 가모 아쓰미 이사장 | 소도 ,0, 코로나 이후 맞이한 일본 인바운드 시장의 부흥은 엔저 현상의 영향도 있었다 다만 엔저 현상이 지속될 가모 아쓰미 이사장은 일본 관광업계는 코로나 이후 젊은 사람들의 유입과 회복이 더딘 ,1
189,언양 봉계한우불고기축제 지속 개최방안 머리 맞대,0,한편 년 시작돼 매년 언양과 봉계 지역에서 번갈아 가며 격년제로 열려 오던 한우불고기축제는 아프리카 돼지열병 확산 년 과 신종 코로나 바이러스 감염증 코로나 확산 년 등 외부적 영향으로 일정 기간 ,1
190, 데일리 은행은 언제까지 안전 대출 로 배만 불리나,0, 코로나 전후 대출 이자를 통해 호실적을 거둔 것도 규제 업종이라서 누릴 수 있는 일종의 특혜 였다 이제는 안전 대출에서 벗어날 때다 기업대출은 회사 재무적 성과를 가계대출은 담보 보증 유무를 보고 ,1
191,전남 해양자원 차별화된 지역발전 전략 찾아야,0,전문가들은 코로나 이후 전 세계적으로 친환경 해양 관광이 글로벌 해외 여행 트렌드로 부각된 점 레저와 문화 체험을 병행할 수 있는 프로그램이 증가한 점 등 여행 수요의 변화가 전남에 유리하게 작용하고 ,1
192, 오늘 월 일 아리아나 그란데의 위키드 개봉 믿듣탱 ,1, 오늘의 사건 년 오늘 중국 우한서 코로나 바이러스 최초 발생 년 월 일 중국 후베이성 우한시에서 신종 코로나 바이러스 감염증 이 최초 보고됐다 한국에선 년 월 최초 확진자가 ,1
193, 포용 사회 를 준비한다 영국 장애인 디지털 격차 해소 적극 대응,1,특히 코로나 팬데믹 기간 동안 장애인들이 주요 정보에 접근하지 못하는 문제가 발생하면서 영국 정부는 장애인의 디지털 접근성 강화에 역량을 더욱 집중하고 있습니다 윌 아와드 디지털 접근성 서비스 제공 기업 ,1
194,철강 이차전지 동반 불황 지역경제 심상찮다,1,국내 철강업계는 이 같은 상황을 해소하기 위해 기가스틸 초고장력강판 등 기술경쟁력을 앞세운 고급소재 매출에 힘을 쏟는다는 방침이지만 코로나 엔데믹 이후 러시아 우크라이나 전쟁과 중동 분쟁 등이 ,1
195, 일대일로 빚더미 라오스 물가 급등에 생활고 극심,0,라오스 물가는 코로나 팬데믹 대유행 이후 치솟기 시작했고 년 우크라이나 전쟁 발발로 고삐가 풀렸다 특히 쌀 설탕 기름 닭고기 같은 생활필수품 물가가 지난해 약 배로 오르면서 일반 가계는 생계에 큰 ,1
196, 인터뷰 블루오션은 없다 레드오션에서 압도적 기술 우위로 승부해 ,0,글로벌 대기업의 인지도에 밀려 기술력을 제대로 평가받지 못했던 코로나 이전과는 분위기가 사뭇 달라져 솔라볼과 매직쉴드 수퍼드라이존에 대한 국내 업체들의 러브콜이 이어지고 있다 기후 변화가 극심해지면서 ,1
197, 고미숙의 명심탐구 양자역학과 마음의 혁명,1,그런데 코로나 사태 이후 줌이 일상화하면서 시공간의 지평이 비약적으로 확장되었다 국내는 물론이고 코로나 가 결정타 였다 대체 양자역학이 뭐길래 줌 강의가 일상화하면서부터 양자역학 공부를 시작했다 ,1
198,중국 경기 침체에 환율 급등 면세점 고전 ,0, 코로나 전에는 중국인 단체 관광객으로 발 디딜 틈이 없었지만 이젠 옛말입니다 가장 목이 좋은 입구 게다가 코로나 때 한시 적용됐던 특허수수료 감경 혜택도 올해 끝납니다 면세점 업계는 비상 경영체제를 ,1
199,한국 경제 위기에 직면 코스피 원화 동반 하락 코리아 디스카운트 ,0, 코로나 기간 급증한 가계부채 상환 압박이 현재 내수경제 회복을 저해하고 있다는 진단이다 이에 따라 산업 구조조정과 내수 부양책을 통해 새로운 성장 동력 발굴을 촉구하는 목소리가 높다 구조개혁과 경기 부양을 ,1
200,거짓으로 나쁜 일자리 만 늘리는 못된 신문 ,0,하지만 코로나 위기에서도 대기업은 막대한 이익을 거두었지만 고용을 늘리지 않았으며 오히려 대기업 비정규직 비중은 증가했다 매일경제는 년 월 일 국내 매출 대 기업의 반기보고서를 분석한 결과 상반기 ,1
201,에이펙과 화백회의,0, 년 개장한 대한민국 제 호 관광단지 보문관광단지는 코로나 이후 관광객 급감한 후 시설 노후로 회복이 더뎠는데 이번 회의를 계기로 다시 날갯짓을 준비하고 있다 이번 회의 개최로 경북과 경주는 전국 ,1
202, 울산과학관 공간 개선 새로운 활력 필요 ,1,그러나 방문객 통계를 보면 년부터 년까지 연간 만명 대를 유지하다 코로나 이후 급격히 감소해 현재 만명 대 수준에 머물고 있다 권 의원은 년 로티로리관이 교육목적과 부합하지 않는다는 이유로 ,1
203,미국 민주당의 참패가 우리에게 던지는 교훈,1,민주당은 년 코로나 정국에서 바이든의 미국 구조 계획으로 노동자 지지가 빠져나가는 위기를 막을 세 번째 기회를 얻었다 이 정책은 노동계층을 위한 큰 투자였다 그러나 바이든은 이 정책을 연장하지 않았다 수백만 ,1
204,에너지부 장관에 화석연료 전도사 지명 인물마다 논란 ,0, 로버트 케네디 주니어 보건복지부 장관 지명자 년 당시 백신의 효과와 안정성을 보장하기 위해 백신 과정에서 과학적 진실성을 확보하기 위한 겁니다 그는 코로나 백신 접종 반대 운동을 주도했고 생유 동물용 ,1
205, 일대일로 빚더미 라오스 물가 급등에 생활고 극심,0,라오스 물가는 코로나 대유행 이후 치솟기 시작했는데 년 우크라이나 전쟁 발발로 급등해 쌀 설탕 기름 닭고기 같은 생활필수품 물가가 지난해 약 배로 상승했습니다 아시아개발은행은 생활고가 한층 ,1
206,안종욱 올릭스 대표이사 기술 경영 혁신 공로 대통령 표창 수상,0,안 대표는 년 넘게 빛을 연구하며 사람들에게 건강하고 안전한 환경을 제공하고자 한 길만을 걸어왔다 며 특히 코로나 같은 세계적 위기를 겪으며 빛을 통한 방역과 건강 증진의 중요성을 깊이 깨닫게 됐고 이를 ,1
207, 일대일로 빚더미 라오스 물가 급등에 생활고 극심,0,라오스 물가는 코로나 팬데믹 대유행 이후 치솟기 시작했고 년 우크라이나 전쟁 발발로 고삐가 풀렸다 특히 쌀 설탕 기름 닭고기 같은 생활필수품 물가가 지난해 약 배로 오르면서 일반 가계는 생계에 큰 ,1
208,농어촌선교 기조 지속적 생명운동 ,1,중점사업에 대해서는 농업의 가치에 대한 인식과 확산 코로나 이후 기후재난과 지방소멸시대에 대응할 새로운 총회 농어촌선교 정책문서 작업 농어촌선교부와 산하 단체사이의 네트워크 강화 농촌 도시 교회간의 ,1
209,교육위원회 학생 안전 및 편의 증진 최우선 강조,0,신한철 위원 천안 국민의힘 은 코로나 기간 동안 교사들의 원격수업 역량 강화를 위한 다양한 연수가 이루어졌다 며 이러한 기술과 지식을 활용해 가정 형편상 사교육이 어려운 학생들에게 원격 인프라를 통한 ,1
210, 지주사 대표에 허민회 내정,1,이끌며 재무 구조를 개선하고 한국 영화 사상 최초로 아카데미 수상작을 배출하는 데 기여했다 이후 년 월 코로나 여파로 경영난에 빠진 대표로 긴급 투입됐다 는 지난해 분기 흑자 전환에 성공했다 ,1
211,문화 강국을 만들어낸 행정과 정책의 견인차 박양우 장관,1,있었기에 코로나 를 거치면서도 한국의 문화적 저력을 축적해낼 수 있었고 그 결과는 우리가 지금 모두 알고 왜냐하면 코로나 가 한창이던 시절 정통관료로 잔뼈가 굵은 그였기에 현장 곳곳의 위기를 헤쳐 나아가는 데에 ,1
212, 국제신문 마라톤대회 송영준 정순연 하프 우승,0,지난해 코로나 여파로 년 만에 대면으로 열린 부산마라톤대회에는 여 명이 뛰었다 년 동안 명가량이 늘어난 것이다 날씨도 레이스를 응원했다 오전 시 출발 당시 섭씨 도 내외로 달리기에 최적의 ,1
213, 이번 주말 어디가지 고민 뚝 만이 선택한 육아플랫폼,0,오 대표는 특히 년 코로나 시기부터 아이와 갈만한 공원 또는 숲속놀이터도 함께 소개하며 키즈카페 운영자들의 제보를 받아 시설 방역현황 예약방법도 제공하며 더 많은 고객을 유치했다 고객 규모가 늘어난 만큼 ,1
214,충북도보건환경연 지역 축제장 병원균 모두 불검출 안전 ,1,검사 항목은 탄저균 페스트균 등 고위험병원체 종 아데노바이러스 코로나 바이러스 등 호흡기 바이러스 코로나 팬데믹 종식 이후 대규모 행사와 지역축제가 재개돼 많은 관광객이 몰리기 때문에 생물테러나 ,1
215, 회 우리말글겨루기 수상작,0,하지만 코로나 로 인해 년부터 비대면으로 글짓기 시 산문 부문과 말하기 영상 부문의 공모전 형식으로 진행됐다 이번 대회 글짓기 부문 초 중 고 최고상인 으뜸상 을 차지한 청주 개신초 김민석 년 청주 ,1
216, 우리 말글의 우수성 알리고 지킬 것 ,1,하지만 코로나 로 인해 년부터 비대면으로 글짓기 시 산문 부문과 말하기 영상 부문의 공모전 형식으로 진행됐다 학교별 참가인원이 명 이상인 학교 가운데 상위 명의 점수가 가장 높은 학교에 주어지는 글짓기 ,1
217,이은미 전국 투어 콘서트 시작 곳에서 회,1, 년 데뷔 주년과 함께 회 공연을 돌파한 이은미는 코로나 이후 처음 연 지난해 라이브 투어 콘서트 녹턴 으로 오랜만에 팬들을 직접 만났다 내년 초까지 이어지는 이번 라이브 투어 콘서트 의 예매는 ,1
218, 포용 사회 를 준비한다 영국 장애인 디지털 격차 해소 적극 대응,1,특히 코로나 팬데믹 기간 동안 장애인들이 주요 정보에 접근하지 못하는 문제가 발생하면서 영국 정부는 장애인의 디지털 접근성 강화에 역량을 더욱 집중하고 있습니다 윌 아와드 디지털 접근성 서비스 제공 기업 ,1
219,하수처리장의 또다른 역할 미세플라스틱 제거,0,예를 들어 최근 코로나 대책에도 활용됐다 코로나 확진자는 배설물을 통해 바이러스를 내보내기 때문에 하수를 분석 특정 지역의 확산 양상과 변이 추이를 사전에 파악하는 것이다 급격한 도시화 산업화와 함께 좀 ,1
220,경기신보 소상공인 빚 대신 갚는 대위변제액 년 새 배 급증,1,이처럼 부실채권이 증대한 것은 코로나 관련 지원 정책 중단 축소로 기업 및 가계 부채 부담 현실화 경기신보 관계자는 코로나 시기 자산을 늘려 보증을 확대하고 이자와 원리금 상환을 유예해 준 게 ,1
221, 탈북민 명 구조 지원 김성은 목사 다니엘기도회 일차 간증,1,당시 김 목사는 코로나 를 거치며 북 중 간 경비가 예전보다 훨씬 삼엄해졌고 탈북을 돕는 브로커에 코로나 이후 성도 감소와 재정의 어려움으로 교회 존폐의 위기에 있는 교회와 목회자에게 회복의 힘을 주시고 ,1
222, 지스타 주년 맞은 게임 축제 피날레 나흘간 만명 넘게 방문 ,0,올해 주년을 맞은 국내 최대 게임 전시회 지스타 가 코로나 이후 가장 많은 현장 관람객이 몰리며 성황리에 마무리됐다 지스타 조직위원회는 이달 일부터 일까지 부산 벡스코 에서 열린 지스타에 ,1
223,공공운수노조 월 공동파업 공동투쟁 앞두고 시민사회와 연대 집담회 ,1, 코로나 충격 공적 서비스 부담 유지보수 비용 증가 등으로 지하철은 적자가 급증하고 누적되고 있다 기후 위기와 코로나 이후의 타격을 극복하고 기후위기와 사회경제적 편익을 극대화하기 위해서 지하철의 ,1
224, 사설 언양 봉계 한우불고기축제 특단의 대책 필요하다,0,지난 년부터 돼지열병과 코로나 팬데믹으로 취소되긴 했지만 지난해 봉계에서 다시 열려 한우불고기특구 의 위상을 보여줬다 하지만 언양에서 열릴 예정이었던 올해 행사는 최근 추진위가 일정이 맞지 않아 ,1
225, 글로벌 부동산 가격 조정 막바지 투자 나서야할 때 ,0,그는 자산 유형에 따라서 투자전략을 달리할 필요가 있다 며 코로나 때 문을 닫았던 호텔들의 운영이 재개되고 있기에 호텔 투자에 관심을 가져야한다 고 했다 이런 상황에서 부동산 대출 투자 시장도 ,1
226, 제 의 강태완 이주청소년들 꿈꿀 권리 빼앗지 마세요 ,0,그즈음 태완씨는 법무부의 불법체류 외국인 관리대책 에 따라 자진출국을 신고 년 월 한 뒤 코로나 팬데믹으로 멈춘 비행기가 다시 뜨길 기다리고 있었다 법무부는 인권위 권고 답변 시한 일 을 한참 넘긴 ,1
227, 전문가 기고 재테크에 대한 단상 유구무언 ,0, 년 코로나 팬데믹 전염병 대유행 땐 한 달 새 무려 나 빠졌지만 약 개월 만에 원상 회복했다 최근에는 코로나 팬데믹 이후 달러가 무제한으로 풀렸는데 년 이후 인플레이션과 유동성을 잡는다는 ,1
228,자승 대종사 주기 부처님 법 전하겠습니다 ,0, 년 대구 봉화사에서 서울 봉은사로 이어진 국난극복 자비순례 로 코로나 극복을 발원했고 년에는 자기 수행과 대중 화합 이라는 화두 아래 송광사 해인사 통도사를 거친 삼보사찰 천리순례 를 진행했다 ,1
229,제주와 일본의 매력 담은 최고의 콘텐츠 편 선정,1,메모리 코로나 이후 일만에 연인 현재는 부인 과 일본 데이트를 즐긴 강나루씨의 유튜브 콘텐츠 한일커플 도쿄여행 제주에서 카페를 운영하다 접은 뒤 일본에서 한 달 간 여행기를 담은 유건우씨의 인스타그램 ,1
230,광양여고 출신 이효경 추효주 민유경 신상우호 승선,0, 년 월 대표팀에 최초 발탁됐으나 코로나 로 소집이 무산됐던 공격수 현슬기 경주 한수원 도 다시 부름을 받았다 또 부상으로 신상우호 기에 합류하지 못한 미드필더 지소연 시애틀 레인 과 이영주 ,1
231,푸켓을사랑하는모임 푸사모 개 푸켓 현지 ,1,이번 푸사모는 코로나 이후 급격한 변화의 바람에 발맞춰 새로운 트렌드의 주축이 된 자유여행은 물론 가족 및 연인 단위 와 마이스단체 여행자들에게 보다 더 손쉽게 발빠른 푸켓 정보와 상품을 접할 수 있도록 해 ,1
232,아이돌 수능 고사장 쫓아와 플래시 세례 몸다툼에 경찰 출동까지,0, 코로나 팬데믹에 따른 집합금지가 해제된 년부터 문제가 제기됐다 학년도 수능 때도 아이돌 베리베리의 강민 트레저 도영 프로미스나인 백지헌 등이 시험을 보려 고사장에 나타날 때마다 같은 모습이 연출됐다 ,1
233,대구지법 협동조합 택시 기사들이라도 실업급여 받을수 있다 ,0,택시 운전기사들은 코로나 유행을 기점으로 운수업이 어려워지면서 비자발적 퇴사를 했으며 실업 기간을 인정받아 년 사이 각기 실업급여 만 천 만원을 지급받았다 근로복지공단이 택시 운전기사들의 ,1
234, 가격 인상 죄송합니다 카운터에 붙은 글 본 손님이 계산 후 건넨 휴지 ,0,드시고 가는 손님은 배가 부르게 이지만 코로나 이후 끝을 모르고 치솟은 물가 때문에 부담이 됐다 라고 코로나 만큼 어쩌면 그보다 더 힘든 시기를 겪고 있는 것 같지만 우리가 진심으로 고민하고 열정적으로 했던 ,1
235, 기고 지역축제 문화의 탈바꿈 범지구적 공감대 형성이 필요한 때,0,이미 친환경 축제는 유행의 조짐을 보이고 있었고 코로나 팬데믹 이후 본격적으로 확산되고 있는 코로나 팬데믹 기간 주춤했던 다양한 축제들이 점차 재개되며 지역사회가 활력을 되찾고 있다 이럴 때일수록 잠깐의 ,1
236, 경기의정 시 황세주 도의원,0,황 의원은 정치를 시작한 이유 중 하나가 공공의료 강화와 확대였다 며 코로나 의료현장에서 직접 황 의원은 감염병 환자를 치료하고 관리할 수 있는 코로나 전담병원의 역할이 중요했다 며 이 당시 ,1
237,트럼프 대규모 추방 범죄자만 대상으로 하길 바라는 이민자들,1,조 바이든 대통령 정권에서도 만 명 이상이 추방됐고 코로나 팬데믹 중에는 수많은 사람들이 국경에서 거부당하는 일도 있었다 버락 오바마 전 대통령을 추방의 최고 책임자 라고 부른 사람들도 있었다 그의 년 ,1
238, 한국은 아시아 등은 물론 다섯 손가락 안에 드는 주요시장 ,1, 코로나 전에는 한국어를 할 수 있는 가이드가 명에 불과했지만 지금은 명이나 된다 현재 뉴욕현대미술관은 총 개 언어로 도슨트 투어를 제공한다 뉴욕현대미술관의 공식 가이드는 미술사를 전공했거나 대학교에서 ,1
239, 전관왕 장유빈 그를 키운 건 할머니의 삼천지교 임정우의 스 ,0,그러나 코로나 대유행으로 인해 항저우 아시안게임이 년 연기되면서 장유빈은 프로 전향 시기를 놓고 심각한 고민에 빠지게 됐다 그가 내린 결론은 항저우 아시안게임 출전이었다 프로 전향을 년 미루게 된 그는 ,1
240,레고가 아이들의 창의력을 다시 찾아줬어요,1, 년 첫 만남 이후 년 넘게 레고와 함께해 온 그는 코로나 시기 육아휴직 중 접한 중고 플랫폼에서 그런 창의력이 어른이 되면 사라지는데 레고로 다시 찾을 수 있더라 최근에는 코로나 로 세상을 떠난 친구의 ,1
241, 학생들의 인생 막 변주곡 완성해주는 마에스트로 되어줄 것 ,1,특히 코로나 팬데믹 이후 온라인 교육의 중요성이 부각되면서 원격교육을 체계적으로 지원할 수 있는 법적 기반의 필요성이 커지고 있다 현재 대 국회에는 여야 의원들이 각각 발의한 두 건의 원대협법안이 계류 ,1
242,한국은 무려 위 이민자 유입 증가율 국가 위는 ,1, 는 회원국 약 분의 이 지난해 기록적인 수치의 이민자를 수용했다면서 코로나 팬데믹 전염병의 세계적인 대유행 이후 경제 회복으로 인한 노동력 부족 회원국의 인구구조 변화 등을 이민자 증가 ,1
243, 조성진의 기타신공 타미킴 나는 크로스오버 블루스 기타리스트 ,1,타미킴은 충정로에서 주문제작 위주의 기타공방 타미 인스트루멘트 을 운영한 적이 있다 이후 코로나 로 문을 닫았지만 이때 제작했던 여러 기타를 자신의 메인기타로 사용하고 있다 인터뷰를 위해 그의 집에 들어설 ,1
244, 한국 이민자 유입 증가율 국가 위 증가 이유 보니,1, 는 회원국 약 분의 이 지난해 기록적인 수치의 이민자를 수용했다면서 코로나 팬데믹 전염병의 세계적인 대유행 이후 경제 회복으로 인한 노동력 부족 회원국의 인구구조 변화 등을 이민자 증가 요인으로 ,1
245, 한국이 싫어서 떠나는 대 여성들 쿠키청년기자단 ,0,실제로 지난 년 코로나 유흥시설 집합금지 명령 을 통해 알려진 서울 룸살롱의 수는 개로 같은 시기 스타벅스 매장 수보다 여개 더 많다 해당 글은 만 회가 넘게 공유되며 많은 사람들의 공감을 샀다 ,1
246,충북보건환경연구원 도내 지역축제 행사장 감염병 선제 검사 결과 ,0,인구밀집도가 높은 행사장 개최가 많아지면서 코로나 등 호흡기 감염이 유행하고 있다 이와 같은 상황에서 많은 관광객이 몰리면 생물테러 및 호흡기 감염 위험이 높아질 수 있다 양승준 보건연구부장은 도내 ,1
247,대구지법 택시협동조합 운전기사 실업급여 환수 처분 과해 ,0,이들 택시 운전기사들은 코로나 로 인해 택시 운수업이 어려워지자 비자발적으로 퇴사를 했으며 실업기간을 인정받아 년부터 지난해 사이에 실업급여 만 천 만 원을 각각 지급받았다 이후 근로복지공단이 택시 ,1
248, 김정은 서울 안 거치고 바로 워싱턴 못 가 통일장관 한국패싱 ,1,김 장관은 북중 관계에 대해 교역이 코로나 이전 상태를 회복하지 못하고 있다 면서 노동신문을 보면 중국에 대한 언급이 줄어들고 있고 북중 간 고위급 만남도 줄어들고 있다 고 지적하기도 했다 ,1
249,통영 대구 예테보리를 보라 축제는 도시를 살리고 도시는 축제를 ,1, 코로나 팬데믹 때 시작해 올해 회째인 경북 포항국제음악제는 개막 공연부터 화제였다 지난여름 오스트리아 잘츠부르크 페스티벌에서 데뷔 무대를 가진 지휘자 윤한결과 미국 샌프란시스코심포니 수석 플루티스트 ,1
250, 접경지역 발전포럼 연내 평화경제특구 구성 접경지 성장 기 ,0,이곳은 북한 이탈주민 남성을 위해 설립된 시설로 코로나 이후 탈북민 수 감소에 따라 전체 탈북민의 마음 건강 치유를 위한 시설로 변화하고 있다 둘째 춘천에 강원권 통일플러스센터가 월 일 새롭게 문을 열었다 ,1
251,허위 서류로 여만 원 챙긴 혐의 이월드 전 대표 직원 명 심도 무 ,0,점 코로나 가 확산해 고용을 대폭 줄이는 상황에서 피고인들은 일학습병행제에 적극 참여함으로써 정부 지원을 통해 청년고용을 코로나 이전 수준으로 유지할 수 있도록 재원을 확보하려 한 점을 고려하지 않고 단지 ,1
252, 가 부업 전선 만 나홀로족 고달픈 삶,0, 코로나 이후 누적된 고물가와 물가를 잡기 위한 고금리 기조가 겹치면서 경제 여건이 악화한 가운데 체감 물가에 더욱 예민하게 반응하는 인가구의 어려움은 더욱 가중된 것으로 보인다 최상목 경제부총리 겸 ,1
253,최고 어린 승용마 가리는 성료,1,이는 코로나 로 어려움을 겪던 와중에도 생산과 조련에 지속적인 노력을 기울여온 승용마 생산농가들의 결실이라 볼 수 있다 같은 기간 국산마 품평회 결승전인 주니어컵 도 함께 열렸다 주니어컵은 세 번의 ,1
254,글로벌 버추어스 한국서 기반 게임개발 협업 충분 ,1, 코로나 이후 큰 성장을 거뒀는데 어떻게 보면 이를 감당하지 못하는 일종의 행오버 시기를 겪고 있는 게 아닐까 싶다 실제 전 세계 기준으로는 계속 성장을 하고 기록이 늘어나고 있다 중국의 텐센트 같은 경우 ,1
255,임마누엘 페스트라이쉬 미국 녹색자유당진실정치센터장으로 임명,0,페스트라이쉬는 도널드 트럼프가 코로나 작전을 포함한 여러 국가 범죄에 연루되었다며 공직 출마 자격을 박탈당해야 한다고 주장했다 또한 국제 관측통들이 투명하고 감시받는 특별 선거를 요청하지만 만약 ,1
256,이계영 금호고속 총괄사장 육운의날 은탑산업훈장 영예,0,이 총괄사장은 특히 코로나 사태로 인한 고객 감소로 경영난에 어려움을 겪고 있는 상황에서도 이를 극복하고 동시에 전국 운수업의 위상을 높이는 데 기여한 공로가 인정돼 수상의 영광을 안았다 이계영 총괄사장은 ,1
257,법원 택시조합 기사 실업급여 반환 처분은 과해 ,0,해당 운전기사들은 코로나 유행 당시 운수업이 어려워지자 비자발적으로 퇴사했다 이들은 실업 기간을 인정받아 각각 만원에서 만원 등 억 여만원의 실업급여를 지급받았다 이에 근로복지공단은 협동조합 소속 ,1
258, 양육비 갈등 송종국 결국 이민 캐나다 영주권 취득 곧 떠날 것 ,1,이어 은퇴 후 년부터 축구교실을 운영 중이라며 코로나 시국 이후로 아직 정상적인 궤도에 못 올라왔다 고 고충을 토로했다 송종국은 앞으로의 계획을 묻는 들의 질문에 현재 캐나다 이민 계획이 있다 고 ,1
259, 국내 입지 굳힌 살 지스타 국제 게임 전시회로 성장은 남은 숙제 ,1,국내 게임 산업이 온라인에서 모바일로 넘어가는 과도기의 혼란스러운 상황에서도 지스타는 시연 중심의 전시회로서 활로를 모색했으며 코로나 라는 위기 상황에서도 온 오프라인 동시 개최와 같은 방안을 고려하며 ,1
260, 강승규 김문기 등 이재명 연루 명 사망사건 차원에서 조사해야 ,0, 코로나 로 어렵지만 오늘만큼은 크리스마스니까 즐겁고 행복한 하루 되시길 바란다 고 말한다 한편 재판부는 대장동 실무 책임자였던 고 김문기 성남 도시개발공사 처장을 몰랐다 골프를 같이 치지 않았다 는 이 ,1
261,소줏값 오른 덕에 하이트진로 실적 웃음꽃,1,다만 코로나 대유행을 겪으며 주류 소비 트렌드가 변화해 하이트진로의 향후 실적에도 영향을 미칠 거라는 분석이다 소주와 맥주뿐만 아니라 하이볼 와인 위스키 등 다양한 주종이 주류 소비 대상으로 하고 ,1
262, 버려달라는 건가 손님이 건넨 휴지 가격 올라도 괜찮아 응원,0,하지만 코로나 이후 끝을 모르고 치솟는 물가 때문에 부담됐다 며 원으로 시작해 년 후 원 인상했고 이를 유지해 오다가 지난해 가을부터 원을 더 인상해야 할 지경에 이르렀다 고 밝혔다 이어 인분에 ,1
263, 분기 실적 선방에도 웃지 못하는 커머스 빅 ,0,다만 이같은 노력으로 코로나 이전의 실적으로 돌아갈 수 있을지는 미지수다 코로나 팬데믹 이후 시청수가 크게 감소해 전반적으로 어려운 상황인 데다 송출수수료 등 증가 영향으로 상환을 반전할 만한 ,1
264, 돈 더 내면 좋은 백신 놔줄게 무료독감백신 대신 유료 권유에 어르 ,0,현재 어르신들이 무료로 독감 및 코로나 백신을 접종받을 수 있는 절기 국가예방접종 제도가 운영 중이다 그런데 일부 개인병원이 무료백신 대신 유료백신 접종을 권유해 어르신들의 혼란을 유발한단 지적이 ,1
265, 데스크 칼럼 지친 거인 면세업계 정부 지원책 절실,1,것은 코로나 여파가 이어진 년 분기 이후 처음이다 한국면세점협회 통계를 보면 년 국내 면세점 시장 매출 규모는 총 조 억원에서 년까지 조 억원으로 가파르게 성장했고 코로나 사태 이전인 ,1
266,인순이 년 만에 연말 디너쇼 개최 최상의 무대 보여줄 것 공식 ,1, 인순이 디너쇼 는 년 월 공연을 마지막으로 코로나 팬데믹 이후 년 만에 개최하는 인순이 단독 디너쇼로 그동안 방송에서만 보던 그녀의 열정과 에너지 있는 모습을 생생한 라이브로 보고 즐길 수 ,1
267, 브로드밴드 지분 확보 안한다 ,0, 년 예정됐던 는 코로나 로 년 미뤘지만 이후에도 구체적인 상장 시도는 하지 않았다 이에 대해 관계자는 추진보다는 향후 와 브로드밴드가 더 큰 시너지를 낼 수 있도록 하는 것이 사 모두에 ,1
268,근절되지 않은 예천군 공무원 음주운전 군수 리더십 도마 위에,0,이에 대해 군민들은 김학동 군수의 리더십 부재를 지적했다 예천군청 공무원의 음주추태는 지난 코로나 비상상황에도 벌어져 비난거리로 남았다 년 월 일 당시 사회적 거리두기 지침이 내려진 가운데 김학동 ,1
