,title,title_label,description,description_label
315, 경기도만 버스요금 년째 동결 자본잠식 빠진 업계 인상 호소 ,0,지난 년 이후 요금 동결을 유지해 오고 있지만 물가 인건비 상승에 코로나 이전 수준으로의 회복이 되지 않는 점 등이 겹치며 적자 누적이 심각한 상황이라는 게 업계 전반의 입장이다 일 ,0
316, 군대 빠지려는 사람 이렇게 많다고 매년 늘어나는 이유 있다는데,0,이같은 병역기피자의 증가는 코로나 여파로 입영 연기 규정을 완화해줬던 측면이 일부 있기는 하다 하지만 인구 감소로 입영 대상 병역자원이 급감하는데도 병역기피자가 늘고 있다는 점이 문제다 현역병 ,0
317,한 중 일 동아시아공항연합 차 연례회의,0, 소속 회원 공항이 순서대로 연례회의를 개최하며 올해는 한국공항공사 주관으로 코로나 이후 년 만에 대면회의를 진행했다 지난 일 열린 연례회의는 한국공항공사 인천국제공항공사와 중국수도공항그룹 ,0
318, 경인 경기도와 질긴 악연 쏠린 눈 ,1,신천지 뿔났다 대관 취소 규탄 집회 만 천명 집결 관련 도민청원 만명 거센 반발 코로나 시절 코로나 로 시작된 경기도와의 갈등 경기도와 신천지예수교회가 부딪친 건 지난 년으로 거슬러 올라간다 ,0
319,포항문화재단 문화로 촘촘한 안전망 구축 안전운동회 안전박람회 ,0,그동안 포항문화재단은 문화안전망 구축사업을 통해 지진과 코로나 에 이어 태풍 힌남노 등의 재난을 겪은 포항이 안전도시로 나아가는 과정에서 시민이 아동기부터 성인이 될 때까지 생애주기적 안전의식을 함양할 수 ,0
320,유럽 소비자 사로잡은 이도발효한차 시장 공략 잰걸음,0, 코로나 종식 이후 덴마크 소비자들이 쉽게 이도발효한차를 접할 수 있도록 다양한 유통 채널을 확보하는 데 주력했다 특히 코펜하겐의 무인양품 입점은 미니멀리즘을 추구하는 덴마크 소비자들에게 ,0
321,치솟는 치킨값 육계값 하락 부추겨,0,양계업계에서는 정부의 수입 닭고기 할당관세 유지 코로나 여파 등 경기침체 장기화로 인한 외식 등 소비 위축 매년 경쟁하듯 치킨 가격을 올려 닭고기 소비를 둔화시키고 있는 치킨 프랜차이즈 등을 육계 산지 ,0
322,충북도민대상에 이두영 김우진 함상식 정민환 김진현씨 선정,0,청주상공회의소 대 회장으로 코로나 팬데믹 등 위기 속 충북경제단체협의회를 결성하는 데 중추적 역할을 했다 아름다운 가게 억 천만원 기부 아너 소사이어티 억원 기부 약정 충북대 억원 기탁 등 기부를 ,0
323, 조합원 채용 요구 공사 방해 민노총 노조원 징역형,0,이들은 또 코로나 시국이던 당시 인 이상 참가하는 집회를 진행 집합제한 금지 조치를 위반한 혐의도 있다 법정에 선 피고인들은 강요를 공모하지도 않았고 협박한 사실도 없다 며 채용을 위한 교섭을 요구하는 ,0
324,나사 풀린 공직기강 예천군 직원 음주운전 왜 이래 ,0,이날 시 분쯤 예천군청 급 공무원 황모 씨가 술을 마신 후 운전대를 잡고 신호대기 중 정차한 상태로 잠이 들어 신고를 받고 출동한 경찰에 적발됐다 예천군 공무원의 음주추태는 코로나 비상상황에도 벌어져 ,0
325,한우불고기축제 추진 정상화 머리 맞대,0,지난해 년 만에 봉계 한우불고기축제가 개최되며 코로나 팬데믹 가축 질병으로 열리지 못하던 축제의 부활을 알린 데 반해 올해 예정된 언양 한우불고기축제의 개최는 번영회 회원업소의 동참 부족과 의견 불일치 ,0
326, 울산과학관 예산 배 늘고도 방문객은 급감 ,0,권 의원은 과학관 예산은 년 억 천만원에서 꾸준히 늘어 올해는 본예산만 억 천만원으로 배 이상 늘었다 며 그러나 방문객은 년 년까지 연간 만명대를 유지하다 코로나 이후 감소해 현재 만명 대 ,0
327, 르포 울주군 소나무 재선충병 현장 가보니 ,0,아울러 코로나 펜데믹 당시 줄어든 방제 예산도 영향을 끼쳤을 것으로 보인다 울주군은 년 억원을 재선충병 방제예산으로 투입했다 하지만 코로나 팬데믹 당시 예산이 크게 줄어 년 억원 년 억원 년 ,0
328,서울시 외국인 마을버스 운전기사 채용 방안 추진,0,신종 코로나 바이러스감염증 코로나 사태 이후 운수 종사자 부족 비율은 급격히 늘었다 운수업 종사자들이 급여가 높은 배달업으로 대거 이탈했기 때문이다 서울시마을버스운송조합에 따르면 마을버스 대당 적정 ,0
329, 사설 외국인에 의존 조선업 국내 인력 키워야,0,이러한 현상은 조선업 불황과 코로나 유행이 겹치면서 일감이 급격히 감소할 때부터 이미 예견된 일이었다 한때 세계 위였던 한국의 조선업은 년대 중반 수주 감소와 고유가로 위기를 맞았다 긴 불황기를 지나 ,0
330, 지스타 일 동안 대장정 마무리 관람객 만 명 찾아 ,0, 코로나 사태 이후 가장 많은 현장 관람객이 몰리며 관심이 집중됐다 지스타 조직위원회는 부산 벡스코에서 열린 지스타 에 나흘 동안 총 만 여명이 방문했다고 일 밝혔다 이달 일부터 이날까지 열린 이번 ,0
331,연세대 년엔 중간고사 문제 유출 캠퍼스 변경전형 지원자가,0, 코로나 로 원격 수업과 함께 시험도 온라인으로 치러졌는데 이를 이용해 해당 학생이 문제를 외부로 보내 타인의 도움을 받는 식으로 시험을 치러 학점을 받았다는 것이다 이에 연세대는 조사위원회를 꾸렸고 조사 ,0
332,전북자치도 향토음식 육성 의지 있나 전북음식문화대전 축소 개 ,0,하지만 년부터 참여자가 지속적으로 감소하면서 년에는 코로나 로 인해 개최조차 되지 못했다 이후 년 개팀 명만의 참여자로 행사를 추진해 오면서 올해는 개 팀 명만이 참여하는 등 초창기에 비해 ,0
333,경기도의회 감사 후반전 도 정무라인 설전 예고,0, 코로나 사태 당시 재택치료 집중관리 비용을 경기도의료원이 건강보험공단에 부당 청구한 사실이 문제로 지적됐습니다 환수 명령이 떨어졌는데 최소 억여 원에 이르는 것으로 나타났습니다 최만식 경기도의회 ,0
334,충북 지역축제 행사장 감염병 안전 ,0,검사 항목은 탄저균 페스트균 등 고위험병원체 종 아데노바이러스 코로나 바이러스 등 호흡기 바이러스 종이다 지난해 시범사업으로 괴산 보은 지역 행사장을 대상으로 고위험병원체 종 와 호흡기 바이러스 종 에 ,0
335, 그룹 이번주 정기인사 해결사 허민회 지주사 대표 내정,1, 년 월에는 코로나 여파로 경영난에 빠진 의 대표이사로 긴급 투입돼 영화관 체질 개선 등에 나섰으며 지난해 분기 흑자 전환을 이끌었다 매년 월에 정기 인사를 진행하던 그룹은 지난해의 ,0
336,한 일 오간 항공 승객 천만 명 돌파 올해 역대 최다 갱신 전망,1, 코로나 가 풀리면서 해외여행이 꾸준히 늘어나는 추세입니다 이런 영향으로 한국과 일본 관광객 수는 월 기준으로 만 명이 넘습니다 여기에 출발과 도착 기준으로 항공편을 이용해 한국과 일본을 오간 전체 승객 ,0
337, 콘솔 두드러진 돌 지스타 성료 나흘 간 만명 방문 ,0,이투데이 임유진 기자 | 올해 주년을 맞은 국내 게임 전시회 지스타 가 코로나 이후 가장 코로나 이후 매년 증가하는 모습이다 지스타를 찾은 관람객들은 신작에 대한 기대감을 드러냈다 지스타 ,0
338,걱정 많은 해운업계 분기 실적은 여전히 순항할 것으로 전망,0,과거 선박 건조 주기를 기반으로 판단되던 운임 지수가 코로나 팬데믹 원자재 가격 변동 홍해 사태 등 다양한 요인들로 변동폭이 커지고 있다는 것이다 해운업계는 주기 단축이 해운 산업에 기회로 ,0
339, 부동산 가격 조정 끝 투자 나서야할 때 ,0,그는 코로나 때 문을 닫았던 호텔들의 운영이 재개되고 있기에 호텔 투자에 관심을 가져야 한다 고 했다 이런 상황에서 부동산 대출 투자 시장도 활발해질 것이라고 전망했다 부동산 대출 투자의 큰손인 은행들이 ,0
340, 울산테크노파크 해외출장 너무 잦고 경비 과다 지출 ,0,과학관 예산은 지난 년 억여원에서 꾸준히 증가해 올해는 본예산만 억여원으로 약 배 이상 늘어났으나 방문객은 년부터 년까지 연 만명 대를 유지하다 코로나 이후 급격히 감소해 현재 만명 대 수준에 ,0
341, 퐁당퐁당 울주군 한우불고기축제 봉계로 단일화해야 ,0, 코로나 팬데믹이라는 불가항력적인 상황은 차치하더라도 축제 연속성이 담보되지 않으면 국내 유일 한우불고기특구 명성이 무색해질 수밖에 없다는 위기감이 커지고 있다 언양 번영회 평소 매상도 높아 축제 ,0
342,함평서 산림조합 한마음대회 성료,0,광주 전남 산림조합 한마음대회는 년부터 년까지 회 연속 개최됐으나 코로나 로 중단됐다가 올해 재개됐다 산림조합 임직원과 임업인의 결속력을 다짐하는 장으로 진행됐다 김영록 지사는 산림은 대표적 ,0
343, 단독 연대 캠퍼스 변경전형 서도 학생 부정 있었다,1,김씨는 코로나 로 대학들이 원격수업을 진행하는 가운데 온라인으로 치러진 기말고사에서 제 자와 함께 문제를 푸는 방식 등으로 부정행위를 저지른 것으로 전해졌다 김씨는 대학 학기였던 년 월 카운슬링의 ,0
344, 지스타 일간의 대장정 마무리 장르 플랫폼 경계 허문 게임,0,이는 지난해 방문객이었던 만 명 대비 약 가 증가한 수치로 코로나 팬데믹 이후 다시 만명대 방문객을 회복했다 강신철 지스타조직위원회 위원장은 번째 지스타를 성공적으로 개최할 수 있도록 ,0
345,트럼프 기 동맹 지키고 실리 챙기는 고차원 외교 펼쳐야 김광수특파원 ,0,일본에 허용했던 무비자 조치가 코로나 팬데믹을 계기로 전격 금지됐고 지금까지 풀어주지 않고 있다는 사실을 감안하면 중국이 한국과의 관계 개선에 각별히 공을 들이고 있다는 점을 알 수 있다 지난 개월간 ,0
346, 경기침체 단역배우 시급도 삭감 밀크티 한 잔값 ,0,중화권 영화 업계에서 수년간 일한 장모씨는 코로나 팬데믹 년간 많은 영화사가 문을 닫았는데 아직 회복되지 않았다 면서 방송사에 작품을 판매하려면 주연배우들에겐 여전히 높은 비용을 지불해야 ,0
347, 포토뉴스 춘천시음악학원협의회 제 회 영아티스트 콘서트 ,0, 코로나 팬데믹 이후 년 만에 열리는 이번 콘서트에는 허남호 춘천교육지원청 교육장 박문영 강원도학원연합회장 오혜령 강원도음악분과회장 황석우 춘천시학원연합회장 하재풍 춘천시학원연합회 고문을 비롯한 ,0
348, 김화균 칼럼 추락하는 한국 증시 프로야구 부흥에서 배워라,1,관중 수가 년 만명을 년에는 만명을 넘어섰다 코로나 사태로 잠시 추춤했지만 올 시즌 드디어 만명이라는 사상 최대의 관중수를 기록했다 스타 선수의 복귀와 치열한 순위 경쟁은 볼거리를 양산했다 ,0
349,광주 백일해 폐렴 환자 급증 부모들 불안감 증폭,0,보건당국은 코로나 안정세 이후 개인 위생 수칙 준수 의식이 약해지면서 호흡기 질환 감염이 늘어난 것으로 분석했다 백일해와 폐렴은 어린이집 유치원 등에서 전염 사례가 많아 영유아를 둔 부모들의 걱정이 ,0
350, 농수축위 내년도 농림해양수산 예산 증가율 최하위 ,0,한 의원은 농림해양수산 예산은 억원 증가에 그치면서 제주시 화북상업지구 체비지 계약해지 반환금에 따른 감액분과 코로나 대응을 위해 일시적으로 증액됐던 보건 예산과 비교해 보면 농림해양수산 예산 ,0
351, 결국 삼성전자 넘어선다 큰손들 군침 흘리더니 발칵 ,0,글로벌 투자시장의 큰손들이 코로나 팬데믹 이후 축적된 유동성을 활용하기 위해 혁신 기업에 목매고 코로나 팬데믹 기간 넘쳐나는 자금으로 스타트업에 투자했지만 투자금 회수가 쉽지 않았다 반면 머스크의 ,0
352,부산 시모노세키 항로 내년 주년 기념행사 추진,1,항로인부산 시모노세키 항로는지난 년 월 부관연락선이 일본을 출발해부산항에 입항하면서 개설됐습니다 부산 시모노세키 항로는 코로나 당시 한때 운항이 중단됐다가지난해엔 만 천 명이 이용했습니다 ,0
353,현역병 줄어드는데 병역기피 년새 ,1,이 같은 병역기피자의 증가는 코로나 여파로 입영 연기 규정을 완화해줬던 영향이 일부 있기는 하다 하지만 인구 감소로 입영 대상 병역자원이 급감하는데도 병역기피자가 늘고 있다는 점이 문제다 현역병 ,0
354,삼성전자 임원들도 주가부양 안간힘 올해 자사주 억원 매입,0,지난 일에는 만 천 원으로 마감하면서 코로나 팬데믹 시기인 년 월 일 종가 만 천 원 이후 년 개월 만에 만전자 로 밀려났다 이날 삼성전자 주가는 연고점 대비 개월여 만에 급락하면서 ,0
355, 민생 예산 도지사 예산 제주도의회 예산 도마 ,0,화북상업지구 체비지 계약해지 반환금으로 인해 감액된 국토 분야와 코로나 대응으로 일시적 증액이 있었던 보건 분야의 감액을 제외하면 예산증가율이 가장 낮다는 것이다 더불어민주당 한권 의원 일도 이도 ,0
356,경기도의회 감사 후반전 도 정무라인 설전 예고,0, 코로나 사태 당시 재택치료 집중관리 비용을 경기도의료원이 건강보험공단에 부당 청구한 사실이 문제로 지적됐습니다 환수 명령이 떨어졌는데 최소 억여 원에 이르는 것으로 나타났습니다 최만식 경기도의회 ,0
357,허민회 지주사 복귀하나,0, 코로나 여파로 가 경영난에 허덕이자 허 대표는 년 월 대표이사로 긴급 투입됐다 그는 곧바로 영화관 체질 개선과 실적 개선에 집중했다 그 결과 는 지난해 분기 흑자 전환에 성공했다 ,0
358, 뉴스플러스 코스피 반등 언제 일 엔비디아 실적이 분수령,0,임혜윤 한화투자증권 연구원은 반도체 수출도 양호했으나 코로나 이후 최고 수준에 근접한 메모리반도체 수출단가가 추가로 상승하기는 어렵다 며 반도체 수출 둔화와 더딘 제조업 회복이 모멘텀 둔화를 ,0
359, 단독 서울만 명 부족 미얀마 캄보디아 기사님 들어오나,0, 코로나 를 거치면서 부족 비율이 두 자릿수대로 급증했다 년 명 에 그쳤던 숫자는 년 명 년 명 년 명 으로 뛰었다 비대면 서비스업이 발달하면서 운수업 종사자들이 ,0
360,고금리 경기 부진 취약 더 늘어날 듯,0,기업은행 관계자는 정부의 상환 유예 정책이 코로나 이후 중단된 점과 금리 상승 대외적 위험 요인이 많은 경기 상황이 맞물리면서 중소기업 연체율이 많이 올랐다 고 설명했다 연체된 금액도 년 ,0
361,외국인 늘자 출입국 국적 업무 뛰어든 빅로펌,0, 코로나 팬데믹 이후 다시 증가세로 돌아선 체류 외국인은 지난 월 만 명을 기록했다 법무부는 년 내 만 명을 넘어설 것으로 전망했다 정주 의사가 있는 장기 체류 외국인 비율이 증가하는 가운데 법률을 위반한 ,0
362, 기자수첩 예천군 일부 공무원 음주운전 기강해이 도 넘어,0,예천군 공무원의 음주추태는 코로나 비상상황에도 벌어져 비난거리로 남았다 년 월 일 당시 사회적 거리두기 지침이 내려진 가운데 김학동 군수 생일 술파티는 전국적 망신을 샀다 이날 저녁 술자리에서는 ,0
363, 충격의 만전자 조 쏟아부은 삼성 이제 오르나요 ,0, 코로나 신종 코로나 바이러스 감염증 가 한창이던 년 월 이후 년 개월 만의 만전자 추락이었다 조원에 육박하던 시가총액은 개월 만에 조원 증발해 조원 밑으로 쪼그라들었다 이튿날 일 저가 ,0
364, 단독 홀딩스 자사주 재단에 무상증여,0,현 주가는 코로나 로 인한 일시적 충격을 제외하고 최근 년간 최저 수준이다 이번 무상출연을 두고 금융투자업계에서는 고려아연발 적대적 우려가 작용했다는 눈초리를 보낸다 홀딩스는 정몽원 회장을 ,0
365, 홀딩스 자사주 무상증여 주주들 밸류업 역행 반발,0,현 주가는 코로나 사태로 인한 일시적 충격을 제외하고 최근 년간 최저 수준이다 이번 무상 출연을 두고 금융투자업계에서는 고려아연발 적대적 인수 합병 에 대한 우려가 작용했다는 눈초리를 보낸다 ,0
366, 사회공헌 사업 랜선야학 교육프로그램 적용 확대,0,랜선야학은 년 코로나 에 따른 교육 공백을 해소하기 위해 시작한 사회공헌 활동이다 의 온라인 학습 플랫폼을 활용한다 지난 년간 전국 교육청과 협업해 누적 만 명이 참여했다 국어 영어 수학 등 ,0
367, 단독 가사관리사 이어 서울시 마을버스 외국인 기사 추진,0, 코로나 이후 운전기사 이탈이 심각해진 상황에서 고령화 문제까지 겹치면서 필요 인원보다 부족한 상태가 해소되지 않고 있기 때문이다 일 서울시와 고용노동부에 따르면 시는 외국인 마을버스 운전기사 도입 ,0
368,경기도의료원 안성병원 코로나 환자 심리재활 비교 연구 결과 발표,0, 경기도의효원 안성병원 제공 경기도의료원 안성병원 안성병원 연구진은 코로나 로 입원 치료한 환자에 안성병원은 코로나 확진 후 입원한 환자들의 불안 우울 수면장애 등 심리적 문제를 개선하기 위한 대면 ,0
369,인천 스타트업파크 상업시설 곳 중 곳 공실 활성화 방안 마련해야 ,1,하지만 코로나 와 경기 침체로 인해 계속 유찰했고 인천경제청은 공유재산관리법 시행령에 따라 입찰가를 낮췄다 년 임대료는 만원 천 만원 수준이다 현재 스타트업파크 상업시설에는 편의점 크로스핏 ,0
370,전운영 인천미협회장 연임 도전한다,0,전운영 인천미술협회 회장은 지난 년간 협회를 이끌며 코로나 팬데믹과 내부 갈등 등의 상황 속에서도 년 코로나 가 한창일 때 회장직을 맡아서 막막하기도 했습니다 코로나 로 힘든 것도 있었지만 인천미협 내부 ,0
371,전주시의회 청년월세 지원 교부금 바닥 정부 긴급예산 투입해야 ,0, 경제상황 악화 고용여건 더 나빠져 아르바이트도 구하기 힘들어 전주시의회는 지난 일 년 코로나 의 장기화로 인한 경제상황 악화로 청년들의 고용 여건이 더 나빠져 아르바이트도 구하기 힘든 상황이라면서 ,0
372,박선전 전주시의원 주차면적 부족 대안없이 주정차단속 강화만 ,0,그러나 익산시의 경우 코로나 이후 침체된 지역경제를 되살리기 위해 주정차단속을 탄력적으로 운영하고 있다 익산시는 상업지역에 주정차 단속유예 시간을 분으로 두어 상업에 종사하는 시민들과 방문객에게 ,0
373, 스키장 가는 날을 일로 늘리고 싶습니다 ,1,호시노 대표는 코로나 팬데믹이라는 위기조차 기회로 전환해 리조트의 체질을 더 탄탄하게 바꿔 놨다 그는 사업적으로 고집하는 어떤 수치나 목표는 없다 면서 장기적으로 호시노리조트의 체질을 경쟁력 있게 ,0
374,베트남항공 분기 매출액 전년 대비 증가,1, 코로나 이후 항공 산업 회복이 진행 중인 가운데 베트남 국영항공사 베트남항공이 분기에 이어 분기 실적에서도 두드러진 성장을 기록했다 실적 상승 요인으로는 모회사의 운영 효율성 향상과 자회사의 ,0
375,경기도의료원 안성병원 비대면 작업치료로 코로나 후유증 완화 효과 확 ,0, 코로나 환자 정신건강 개선에 비대면 및 대면 치료 모두 긍정적 결과 대면 치료 퇴원 후 개월 효과 유지 비대면 치료도 판데믹 대안 가능 코로나 후유증 치료에 중요한 역할을 할 심리 재활 중재 기대 경기도의료원 ,0
376,일본 여행 열풍에 한 일 항공편 이용객 개월 만에 만명 돌파,0,종전 최다 이용객 수는 코로나 이전인 년 기록한 만명이다 올해 월평균 한일 노선 이용객 수가 만명 안팎인 점을 고려하면 이달 중 연간 최고 기록을 넘어설 것으로 예상된다 일본 여객 수요가 이같이 ,0
377, 코로나 바이러스 의외의 효과가 암 종양 줄여 ,0,전 세계를 공포에 떨게 했던 코로나 는 여전히 건강에 많은 해를 끼치고 있다 하지만 암은 예외라는 연구 결과가 나왔다 임상연구저널 에 발표된 연구에 따르면 심각한 코로나 감염 ,0
378,오징어게임 보고 한국 왔다가 지역축제에 푹 빠졌다,1,비중이 코로나 사태 전인 년과 비교해도 포인트 이상 높아진 것으로 조사됐다 특히 이들이 몰리는 코로나 사태 이전만 해도 외국인들은 산천어축제 등 겨울 낚시 축제로 몰려들었다 은 겨울 불가사의 ,0
379,최근 일본의 외국인력 도입 제도 변화와 시사점 ,0,반면에 우리나라의 구인배수를 보면 지난 년간 코로나 시기인 년 를 제외하면 대체로 기능실습생 규모는 년 만 명 수준이었지만 코로나 전염병 발생으로 인하여 년 만 명 수준으로 대폭 ,0
380,지난달 출생아수 년 개월새 최다 저출산 탈피 여부 판정은 시기상 ,0,이는 코로나 시기에 미뤄둔 혼인이 엔데믹화 전환 이후 늘어난 영향으로 풀이된다 반등한 혼인 그러나 출생아 수를 코로나 발생 직전인 년 전과 비교하면 저출산은 여전하다 지난 년 개월간 출생 ,0
381,맥아더글렌 디자이너 아웃렛 그룹 투어리즘 어워즈 시상식 개최,0, 코로나 본격 회복기를 맞아 올해 한국인 자유여행객의 맥아더글렌 방문 수가 가파르게 증가했다 맥아더글렌 그룹은 올해 월 신한금융그룹과 업계 최초 업무협약을 체결하며 할인쿠폰 제공 및 신한 슈퍼 이벤트 ,0
382,한 일 노선에 올해 개월간 만 명 탑승 역대 최다 종합 ,0,또 코로나 가 확산되던 년에는 만 명으로 급감한 뒤 년에는 만 명 수준까지 떨어졌다 하지만 년 만 명을 기록한 뒤에는 년 만 명까지 회복했다 업계에서는 지난해부터 ,0
383,김영호 통일장관 김정은 홍당무 얼굴 불안 때문 ,1,북 러 북 중 관계에 대해서는 북한과 러시아 사이에 경제 교역 무역은 굉장히 늘어나고 있고 그에 비해 북한과 중국 사이의 교역은 코로나 이전 상태를 아직 회복하고 있지 못하다 고 했다 또 최근 김정은 북한 ,0
384,김영호 통일장관 서울 안거치고 워싱턴 못가 ,0,한편 김 장관은 심화하는 북러관계와 비교해 북중 간은 교역이 코로나 이전 상태를 회복하지 못하고 있다 면서 노동신문을 보면 중국에 대한 언급이 줄어들고 있고 북중 간 고위급 만남도 줄어들고 있다 고 ,0
385, 금주의 무역인 이호석 비젼테크 대표,1,이 대표는 사업을 돕겠다던 교포를 믿었다가 사기를 당해 크게 손해를 봤다 고 아쉬워했다 회사는 코로나 팬데믹으로 멈춘 수출을 지난해부터 재개했다 회사는 누설 전류 제한기술을 활용한 단자대를 동남아시아에 ,0
386,결국 승자의 저주 된 인천공항 면세점 임대료 폭탄에 고심,0,면세업계가 코로나 팬데믹 이후 최악의 불황을 맞이했다 중국 내수 부진 고환율 방한 관광 패턴 변화 빅 면세점이 모두 연간 적자를 기록한 것은 코로나 팬데믹으로 국경이 봉쇄된 지난 년이 유일하다 중국 ,0
387, 주말마다 웨딩 스냅 촬영 나가요 부업하는 인 가구 년 만에 쑥 ,1, 코로나 시기 각광받았던 배달 라이더 로 부업을 하는 사람들은 줄었다 배달 라이더 는 금융연구소는 보고서를 통해 코로나 엔데믹 이후 배달 음식을 이용하는 경우가 줄었기 때문 이라고 해석했다 ,0
388,김홍빈 분당서울대병원 교수 대한감염학회 차기 이사장 선출,0,김 교수는 메르스와 코로나 등 국가적 감염병 위기 상황에서 핵심적 역할을 수행했다 특히 년 메르스 사태 당시 확산 방지에 기여한 공로로 녹조근정훈장을 수훈했다 최근에는 세계보건기구 항생제내성 ,0
389,통일부 장관 서울 거치지 않고 워싱턴 가기 어려워 ,1,김 장관은 북 러 교역이 코로나 이전 상태를 회복하지 못하고 있다 노동신문을 보면 중국에 대한 언급이 줄어들고 있고 북 중 간 고위급 만남도 줄어들고 있다 면서도 북한의 대륙간탄도미사일 도발 가능성은 ,0
390,하나증권 토비스 내년까지 주당순이익 성장 돋보일 것 ,0,김성호 하나증권 연구원은 카지노 슬롯머신 향 게이밍 디스플레이 산업은 토비스를 비롯한 소수 업체의 과점 시장 이라며 토비스는 글로벌 톱 티어 고객사 향 점유율과 레퍼런스를 지속 확보해왔기에 코로나 ,0
391, 르포 거리로 돌아가는 노숙인 정신질환 노출에 만성화 위험까지,0, 코로나 이후에는 신규로 등록된 노숙인 수도 늘고 있어 인력이 넉넉지 않은 상황이란 게 현장의 목소리다 노숙인 밀집지 중 하나로 꼽히는 영등포역 인근 종합지원센터에는 정신과 촉탁의와 노숙인 전담 경찰도 없는 ,0
392,한국공항공사 제 차 동아시아공항연합 연례회의 서울서 개최,1,올해는 공사 주관으로 코로나 이후 년 만에 첫 대면회의를 진행했다 이번 회의에는 양 공항공사 중국수도공항그룹 일본공항빌딩을 비롯해 개 공항 최고경영자 등 대표단 여명이 참여했다 각 공항 ,0
393,대구지법 택시기사 실업급여 반환 과해 ,0, 코로나 기간 택시협동조합을 탈퇴한 뒤 실업급여를 받은 조합원들에게 부당이익금을 반납하라는 운전기사들은 코로나 로 운수업이 정체돼 비자발적으로 퇴사하고 실업 기간을 인정받아 지난 년 ,0
394,전운영 현 인천미협회장 차기 회장 선거 출마 의사 밝혀,1,전 회장은 그간 협회를 이끌며 코로나 팬데믹과 내부 갈등 등 어려운 상황 속에서 협회의 안정화와 발전을 년 코로나 가 한창일 때 회장직을 맡아서 막막하기도 했습니다 코로나 로 힘든 것도 있었지만 인천미협 ,0
395, 주간증시전망 낮아진 가격에 주목 코스피 반등 기대 ,1,지난 일 삼성전자는 만 원으로 장을 마감하며 코로나 사태 이후 년 개월 만에 만전자 로 밀려났다 지난주 일 유가증권시장 코스피 에서 외국인은 조 원을 순매도해 주 연속 매도 우위를 ,0
396,저가항공사 중국 관광객 확대에 신규 항공기 확충 속도내나,0,올해는 올해 해외관광객은 코로나 이전인 만명 수준을 보일 전망이다 이 때문에 해외관광 수요가 감소하는 피크아웃 우려가 나왔다 업계는 그러나 항공 수요가 감소하기 보다는 정점을 유지하거나 ,0
397,명창 생가에 퍼진 우리 가락 방문객 붙들고 심금 울린다,1,대학교에서 문화관광을 공부하고 졸업 후 여행사를 다니다 코로나 로 업계가 어려웠던 시기에 다시 마을로 귀향했다 김 위원장은 판소리에 얽힌 마을 고유의 가치를 가장 우선으로 여긴다 마을 활성화를 위해 전문 ,0
398,영화 기생충 테마로 배 폭등한 바른손 급등주 지금은 ,0,다만 이를 기점으로 국내 증시에 코로나 공포가 드리우기 시작했고 바른손이앤에이와 바른손 역시 바른손의 경우 코로나 유행 초기인 년 월 원의 저점으로 이듬해 월 장중 원까지 뛰며 일부 ,0
399,해외관광객 늘고 중국 하늘길도 열리고 항공기 더 늘린다,0,올해 해외 관광객은 코로나 이전인 만 명 수준을 보일 것으로 전망된다 이 때문에 해외 관광 수요가 감소하는 피크아웃 우려가 나왔다 업계는 그러나 항공 수요가 감소하기보다는 정점을 유지하거나 ,0
400, 엔저 효과 올해 항공편 이용객 역대 최다 기록,0,지금까지는 코로나 전인 지난 년의 만명이 최다였다 올해 월 평균 만명 안팎의 승객이 한일 한국과 지리적으로 가까운데다 엔저 현상으로 저렴한 여행과 쇼핑이 가능해지면서 코로나 이후 폭발적으로 ,0
401, 사설 인터넷은행 대 연체율 급등 그 배경 과제,0,자영업자들은 년여 전의 코로나 팬데믹 때보다 더 힘들다고 하소연한다 내수 침체는 일시적 현상만은 아니다 고령화와 경기 위축 베이비붐 세대의 퇴직 러시에 따른 자영업 출혈경쟁 등 구조적 요인이 겹친 탓이다 ,0
402,충북 지역축제 행사장 감염병 안전 병원체 바이러스 불검출,0,검사 항목은 탄저균 페스트균 등 고위험병원체 종 아데노바이러스 코로나 바이러스 등 호흡기 바이러스 종이다 지난해 시범 사업으로 괴산 보은 지역 행사장을 대상으로 고위험병원체 종과 호흡기 바이러스 종에 ,0
403, 주년 맞이한 사랑나눔 골프대회 역대급 후원사도 참여 역시 브 ,1, 코로나 팬데믹 전 세계 대유행 시기에 급등했던 이른바 골프거품이 빠진 뒤 용품업계를 중심으로 경제위기와 코로나 확산 등으로 세 차례 대회 개최를 포기했지만 바자회 등 다른 형태로 모금액을 조성해 년째 ,0
404,김영호 북한 서울 거치지 않고 워싱턴 가기 어려울 것 ,1,김 장관은 심화하는 북러관계와 비교해 북한과 중국 간에는 교역이 코로나 이전 상태를 회복하지 못하고 있다 면서 노동신문을 보면 중국에 대한 언급이 줄어들고 있고 북중 간 고위급 만남도 줄어들고 있다 고 ,0
405,함평서 제 회 산림조합 한마음대회 가치있는 산림 앞장 다짐,1,광주 전남 산림조합 한마음대회는 년부터 년까지 회 연속 개최했으나 코로나 로 중단됐다가 재개됐다 산림조합 임직원과 임업인의 결속력을 다짐하는 ,0
406,농어업 지렛대 농림수산업자신용보증기금,0, 코로나 시국 이전에 배로 설정 운용되던 배수가 년 이후 매년 적정수준을 초과한 상태로 운영되어 스마트팜 신축 축사현대화 사업 등의 예외보증은 금융위의 승인을 얻어 년 단위로 한시적으로 운용하고 있는 ,0
